freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	|Ewe|/V	|I|/A	Ns	I Range	(Q-Qo)/mA.h	<Ece>/V	|Ece|/V	Phase(Zce)/deg	|Zce|/Ohm	Re(Zce)/Ohm	-Im(Zce)/Ohm	Phase(Zwe-ce)/deg	|Zwe-ce|/Ohm	Re(Zwe-ce)/Ohm	-Im(Zwe-ce)/Ohm	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	dq/mA.h	
3.6507010E-001	1.2920211E+001	1.4301913E+000	1.2999126E+001	-6.3165898E+000	7.850328800652693E+005	1.3581333E+001	7.6000420E-006	3.0482438E+005	3.6898579E+003	4.000000000000000E+001	6.1919207E-005	4.7633362E-006	0	14	-5.068336482028113E-007	1.3505331E+001	2.2566035E-002	-7.7010999E+000	4.7374434E+003	4.6947144E+003	6.3484210E+002	-7.6973119E+000	4.7504385E+003	4.7076348E+003	6.3627228E+002	0.0000000E+000	7.6461226E-002	8.4638074E-003	7.6928243E-002	6.3165898E+000	-2.789377587510115E-007
2.4724665E-001	5.7681608E+000	2.4828176E+000	6.2798138E+000	-2.3288733E+001	7.850414200662877E+005	1.3581308E+001	7.1366858E-006	2.5926561E+005	4.0526680E+004	4.000000000000000E+001	2.9913417E-005	4.7634244E-006	0	14	-5.436724142594124E-007	1.3489777E+001	2.3373831E-002	-7.8440285E+000	4.9069385E+003	4.8610254E+003	6.6968353E+002	-7.8635311E+000	4.9129917E+003	4.8667935E+003	6.7216632E+002	0.0000000E+000	1.4626615E-001	6.2958062E-002	1.5924039E-001	2.3288733E+001	-3.683876605660110E-008
1.6750640E-001	1.7294525E+000	-8.6401358E+000	8.8115234E+000	7.8680977E+001	7.850540180677883E+005	1.3581455E+001	7.1189215E-006	-1.0996846E+005	-1.0573220E+005	4.000000000000000E+001	4.1972511E-005	4.7633662E-006	0	14	-3.266843613308071E-008	1.3471896E+001	2.4260134E-002	-7.9889855E+000	5.0930649E+003	5.0436357E+003	7.0784808E+002	-7.8900356E+000	5.0935845E+003	5.0453652E+003	6.9920795E+002	0.0000000E+000	2.2274435E-002	-1.1128036E-001	1.1348775E-001	-7.8680977E+001	5.110039781263317E-007
1.1320493E-001	1.3108327E+001	7.0360103E+000	1.4877287E+001	-2.8225073E+001	7.850726510700099E+005	1.3581619E+001	7.0650449E-006	1.9981511E+005	4.4692410E+004	4.000000000000000E+001	7.0864924E-005	4.7632961E-006	0	14	1.187254626522676E-006	1.3462515E+001	2.5314471E-002	-7.9226098E+000	5.3144858E+003	5.2637598E+003	7.3252429E+002	-7.9781165E+000	5.3284414E+003	5.2768682E+003	7.3956030E+002	0.0000000E+000	5.9224281E-002	3.1789158E-002	6.7216560E-002	2.8225073E+001	1.219923062655757E-006
7.6773763E-002	1.5745982E+001	-6.8747395E-001	1.5760983E+001	2.4999619E+000	7.851001170732845E+005	1.3581570E+001	6.8880836E-006	-3.0154425E+006	-5.7371602E+003	4.000000000000000E+001	7.5076634E-005	4.7634489E-006	0	14	2.860363118347228E-006	1.3464319E+001	2.6695399E-002	-8.3421402E+000	5.6042163E+003	5.5449199E+003	8.1308179E+002	-8.3119135E+000	5.6196968E+003	5.5606660E+003	8.1239429E+002	0.0000000E+000	6.3387431E-002	-2.7675128E-003	6.3447818E-002	-2.4999619E+000	1.673108491824552E-006
5.1879965E-002	1.4067443E+001	7.8423089E-001	1.4089286E+001	-3.1908185E+000	7.851407550781290E+005	1.3581226E+001	5.6007098E-006	3.9117990E+006	1.2119549E+004	4.000000000000000E+001	6.7108071E-005	4.7630569E-006	0	14	4.174871271637957E-006	1.3473941E+001	2.8274626E-002	-8.8981314E+000	5.9362349E+003	5.8647915E+003	9.1820593E+002	-8.8846407E+000	5.9502544E+003	5.8788589E+003	9.1899017E+002	0.0000000E+000	7.0865877E-002	3.9506266E-003	7.0975915E-002	3.1908185E+000	1.314508153290729E-006
3.5195883E-002	1.8623873E+001	-3.2970924E+001	3.7867275E+001	6.0539745E+001	7.852006480852682E+005	1.3581075E+001	6.7768810E-006	-1.3715042E+005	-1.0397556E+005	4.000000000000000E+001	1.8038080E-004	4.7635008E-006	0	14	3.382518466293441E-006	1.3491340E+001	2.9589295E-002	-1.0391865E+001	6.2116699E+003	6.1097803E+003	1.1204579E+003	-1.0062407E+001	6.2241440E+003	6.1284043E+003	1.0874869E+003	0.0000000E+000	1.2987987E-002	-2.2993391E-002	2.6408026E-002	-6.0539745E+001	-7.923528053445163E-007
2.3795672E-002	1.1758476E+001	1.0892248E+000	1.1808818E+001	-5.2923856E+000	7.852892280958276E+005	1.3581256E+001	6.7651226E-006	6.1405125E+006	5.2242848E+004	4.000000000000000E+001	5.6249344E-005	4.7633339E-006	0	14	-1.110625001769765E-006	1.3503528E+001	3.0825898E-002	-1.1017878E+001	6.4714966E+003	6.3522114E+003	1.2368018E+003	-1.1007465E+001	6.4832466E+003	6.3639697E+003	1.2378910E+003	0.0000000E+000	8.4321477E-002	7.8109642E-003	8.4682480E-002	5.2923856E+000	-4.493143468063206E-006
1.6098291E-002	7.4791341E+000	-7.7541432E+000	1.0773309E+001	4.6034260E+001	7.854201551114358E+005	1.3581474E+001	6.8780228E-006	-1.2749893E+006	-6.6050475E+005	4.000000000000000E+001	5.1315208E-005	4.7631797E-006	0	14	-9.351454457811339E-006	1.3501563E+001	3.1979371E-002	-1.1267885E+001	6.7138701E+003	6.5844556E+003	1.3118666E+003	-1.1190584E+001	6.7196958E+003	6.5919346E+003	1.3041124E+003	0.0000000E+000	6.4439639E-002	-6.6809095E-002	9.2821993E-002	-4.6034260E+001	-8.240829456041575E-006
1.0915886E-002	4.8835215E-001	-1.6677446E+001	1.6684595E+001	8.8322731E+001	7.856132311344519E+005	1.3581617E+001	6.9191547E-006	-8.7424181E+005	-8.7349281E+005	4.000000000000000E+001	7.9472935E-005	4.7632520E-006	0	14	-1.808277722811954E-005	1.3484965E+001	3.3126164E-002	-1.1035617E+001	6.9545269E+003	6.8259263E+003	1.3312297E+003	-1.0899936E+001	6.9518330E+003	6.8264146E+003	1.3145522E+003	0.0000000E+000	1.7542940E-003	-5.9909850E-002	5.9935529E-002	-8.8322731E+001	-8.731322770308199E-006
7.3873415E-003	-4.2768055E+001	3.0149188E+000	4.2874191E+001	-1.7596762E+002	7.858985231684614E+005	1.3581503E+001	6.9715879E-006	7.1458900E+006	3.5335863E+004	4.000000000000000E+001	2.0422538E-004	4.7633639E-006	0	14	-1.987140904656564E-005	1.3457103E+001	3.4821220E-002	-1.0167775E+001	7.3102163E+003	7.1954097E+003	1.2904810E+003	-1.0250679E+001	7.2686597E+003	7.1526416E+003	1.2934958E+003	0.0000000E+000	-2.3266315E-002	1.6401524E-003	2.3324056E-002	1.7596762E+002	-1.788631818446100E-006
5.0018891E-003	1.7826759E+001	1.7732611E+001	2.5144360E+001	-4.4848301E+001	7.863198652186897E+005	1.3581580E+001	7.7264285E-006	1.7943756E+006	8.9243706E+005	4.000000000000000E+001	1.1978450E-004	4.7638719E-006	0	14	-6.118152601596901E-006	1.3427316E+001	3.6491770E-002	-9.4750996E+000	7.6601074E+003	7.5556025E+003	1.2609989E+003	-9.5836849E+000	7.6806240E+003	7.5734292E+003	1.2787316E+003	0.0000000E+000	2.8196242E-002	2.8047329E-002	3.9770350E-002	4.4848301E+001	1.375325644496874E-005
1.0000186E+006	-2.7167316E+001	4.6955395E+001	5.4248245E+001	-1.2005269E+002	8.053338021869287E+005	1.3577085E+001	1.2373173E-005	3.3894293E-003	2.5393711E-003	4.100000000000000E+001	2.8363540E-004	5.2284713E-006	0	14	1.072028632096236E-009	1.3493705E+001	1.9702868E-004	4.8066536E+001	3.7683804E+001	2.5182850E+001	-2.8033787E+001	-9.5987198E+001	1.9025387E+001	-1.9844666E+000	1.8921608E+001	0.0000000E+000	-9.2315646E-003	1.5955636E-002	1.8433776E-002	1.2005269E+002	0.000000000000000E+000
6.7700600E+005	-1.6058798E+001	3.6961105E+001	4.0298985E+001	-1.1348390E+002	8.053341871869748E+005	1.3577117E+001	1.4838523E-005	6.3603744E-003	5.3503769E-003	4.100000000000000E+001	2.2174473E-004	5.5024893E-006	0	14	2.044773505802924E-009	1.3494026E+001	1.4857305E-004	2.4125240E+001	2.7001060E+001	2.4642632E+001	-1.1036212E+001	-7.1680092E+001	2.7309013E+001	8.5838337E+000	2.5924892E+001	0.0000000E+000	-9.8883733E-003	2.2759186E-002	2.4814522E-002	1.1348390E+002	9.727448737066878E-010
4.5833025E+005	-2.5394130E+000	3.9683994E+001	3.9765160E+001	-9.3661415E+001	8.053345721870204E+005	1.3577134E+001	1.8202543E-005	8.7503660E-003	8.7146815E-003	4.100000000000000E+001	2.1233622E-004	5.3397553E-006	0	14	2.698970469244462E-009	1.3494387E+001	1.3130489E-004	-5.4986608E-001	2.4590057E+001	2.4588924E+001	2.3598652E-001	-6.1086254E+001	4.5604668E+001	2.2049511E+001	3.9919979E+001	0.0000000E+000	-1.6059352E-003	2.5096312E-002	2.5147643E-002	9.3661415E+001	6.541969634415385E-010
3.1029172E+005	1.5011267E+001	3.4794796E+001	3.7894802E+001	-6.6663536E+001	8.053348261870509E+005	1.3577126E+001	1.8225726E-005	1.4741296E-002	1.2428106E-002	4.100000000000000E+001	1.7080718E-004	4.5074039E-006	0	14	3.170543065426696E-009	1.3494387E+001	1.3446216E-004	-2.6763998E+001	2.9831398E+001	2.6635529E+001	1.3433573E+001	-4.9188305E+001	6.3721516E+001	4.1646797E+001	4.8228371E+001	0.0000000E+000	1.0453410E-002	2.4230089E-002	2.6388843E-002	6.6663536E+001	4.715725961822333E-010
2.1007459E+005	2.8801384E+001	1.1075713E+001	3.0857595E+001	-2.1034491E+001	8.053352111870963E+005	1.3577106E+001	1.7843631E-005	6.8402961E-002	8.8123986E-003	4.100000000000000E+001	1.4594432E-004	4.7296076E-006	0	14	4.572109506069763E-009	1.3493906E+001	1.3416749E-004	-4.1414322E+001	2.8367575E+001	2.1274141E+001	1.8765133E+001	-3.0791426E+001	5.8292660E+001	5.0075523E+001	2.9840847E+001	0.0000000E+000	3.0247482E-002	1.1631817E-002	3.2406934E-002	2.1034491E+001	1.401566440643068E-009
1.4222091E+005	1.6784887E+001	-3.4257574E+000	1.7130915E+001	1.1535506E+001	8.053354651871268E+005	1.3577118E+001	1.5607073E-005	-3.2666311E-001	-1.3063279E-002	4.100000000000000E+001	8.2052480E-005	4.7897315E-006	0	14	1.331818009882429E-008	1.3494867E+001	2.2762171E-004	-6.0160046E+001	4.7522854E+001	2.3646372E+001	4.1222210E+001	-4.3070934E+001	5.5346710E+001	4.0431259E+001	3.7796452E+001	0.0000000E+000	5.7194900E-002	-1.1673350E-002	5.8373999E-002	-1.1535506E+001	8.746070592754525E-009
9.6283031E+004	9.9856291E+000	-9.8791361E+000	1.4046712E+001	4.4692844E+001	8.053357191871554E+005	1.3577102E+001	1.7929066E-005	-1.6732137E-001	-8.2763717E-002	4.100000000000000E+001	6.6219931E-005	4.7142657E-006	0	14	1.442064321832327E-008	1.3492944E+001	3.3755225E-004	-6.3791603E+001	7.1602295E+001	3.1622248E+001	6.4241127E+001	-5.2570084E+001	6.8457588E+001	4.1607876E+001	5.4361992E+001	0.0000000E+000	5.0608803E-002	-5.0069079E-002	7.1191035E-002	-4.4692844E+001	1.102463119498982E-009
6.5181484E+004	4.1117840E+000	-3.5949442E+000	5.4617205E+000	4.1163292E+001	8.053361041872017E+005	1.3577113E+001	1.7212149E-005	-6.7920947E-001	-2.9425856E-001	4.100000000000000E+001	2.6441377E-005	4.8412176E-006	0	14	1.674600159794358E-008	1.3494387E+001	5.0490058E-004	-6.4401169E+001	1.0429207E+002	4.5061195E+001	9.4054901E+001	-6.1472012E+001	1.0296108E+002	4.9172981E+001	9.0459953E+001	0.0000000E+000	1.3783875E-001	-1.2051281E-001	1.8309249E-001	-4.1163292E+001	2.325358379620312E-009
4.4128563E+004	2.4168704E+000	-3.5055773E+000	4.2579732E+000	5.5416229E+001	8.053364891872481E+005	1.3577034E+001	1.4295614E-005	-1.0288233E+000	-6.9735521E-001	4.100000000000000E+001	2.0396034E-005	4.7900803E-006	0	14	1.775220933725702E-008	1.3492462E+001	6.6979555E-004	-6.4348885E+001	1.3982971E+002	6.0530899E+001	1.2604903E+002	-6.2811470E+001	1.3776546E+002	6.2947769E+001	1.2254346E+002	0.0000000E+000	1.3330534E-001	-1.9335423E-001	2.3485352E-001	-5.5416229E+001	1.006207739313440E-009
2.9876783E+004	-1.5443065E+000	-2.0473225E+000	2.5644517E+000	1.2702745E+002	8.053368741872942E+005	1.3577070E+001	1.3243945E-005	-2.6019566E+000	-1.6583780E+000	4.100000000000000E+001	1.2142060E-005	4.7347585E-006	0	14	1.904377846053901E-008	1.3494427E+001	8.7164721E-004	-6.1871513E+001	1.8409538E+002	8.6791840E+001	1.6235236E+002	-6.1996704E+001	1.8156224E+002	8.5247536E+001	1.6030504E+002	0.0000000E+000	-2.3482509E-001	-3.1131297E-001	3.8994691E-001	-1.2702745E+002	1.291569123281990E-009
2.0227139E+004	2.7627947E+000	7.3307085E-001	2.8583961E+000	-1.4860251E+001	8.053372591873398E+005	1.3577112E+001	1.4226574E-005	1.0733459E+001	7.0597094E-001	4.100000000000000E+001	1.3462853E-005	4.7099325E-006	0	14	2.400514718227795E-008	1.3493625E+001	1.1507545E-003	-5.9689980E+001	2.4432506E+002	1.2330563E+002	2.1092761E+002	-5.9221310E+001	2.4636050E+002	1.2606843E+002	2.1166069E+002	0.0000000E+000	3.3814564E-001	8.9722455E-002	3.4984654E-001	1.4860251E+001	4.961368721738936E-009
1.3695073E+004	4.2138414E+000	-1.8167864E+000	4.5888095E+000	2.3323160E+001	8.053376441873852E+005	1.3577111E+001	1.6142936E-005	-6.3966398E+000	-1.0026736E+000	4.100000000000000E+001	2.1657981E-005	4.7197386E-006	0	14	3.047272167400984E-008	1.3493866E+001	1.4857254E-003	-5.6913563E+001	3.1478976E+002	1.7184488E+002	2.6374597E+002	-5.6092525E+001	3.1560034E+002	1.7605872E+002	2.6192920E+002	0.0000000E+000	2.0011431E-001	-8.6278744E-002	2.1792145E-001	-2.3323160E+001	6.467574491731893E-009
9.2692256E+003	5.6854451E-001	1.2320371E+000	1.3568928E+000	-6.5228233E+001	8.053380291874316E+005	1.3577088E+001	1.4303823E-005	1.3936475E+001	1.1489717E+001	4.100000000000000E+001	6.4461124E-006	4.7506423E-006	0	14	2.456830844664637E-008	1.3492622E+001	1.9326906E-003	-5.4589153E+001	4.0682721E+002	2.3573012E+002	3.3157153E+002	-5.4624317E+001	4.0816083E+002	2.3629866E+002	3.3280356E+002	0.0000000E+000	3.0879721E-001	6.6916418E-001	7.3697788E-001	6.5228233E+001	-5.904413227363473E-009
6.2722681E+003	-3.3221027E-001	-4.1976738E-001	5.3532076E-001	1.2835863E+002	8.053384141874779E+005	1.3577002E+001	1.7948085E-005	-6.0448681E+001	-3.7168583E+001	4.100000000000000E+001	2.5733291E-006	4.8070788E-006	0	14	2.702045430255061E-008	1.3492984E+001	2.4785216E-003	-5.1868969E+001	5.1559827E+002	3.1836234E+002	4.0556998E+002	-5.1869205E+001	5.1506293E+002	3.1803012E+002	4.0515021E+002	0.0000000E+000	-1.1592708E+000	-1.4648074E+000	1.8680389E+000	-1.2835863E+002	2.452145855904242E-009
4.2448467E+003	2.5279574E+000	1.6492101E+000	3.0183544E+000	-3.3119965E+001	8.053388401875291E+005	1.3577005E+001	1.0563647E-005	2.2734329E+001	6.7872467E+000	4.100000000000000E+001	1.4695842E-005	4.8688257E-006	0	14	2.779292182228548E-008	1.3492944E+001	3.1149872E-003	-4.9217556E+001	6.3978204E+002	4.1789838E+002	4.8443991E+002	-4.9142941E+001	6.4268262E+002	4.2042633E+002	4.8608911E+002	0.0000000E+000	2.7747849E-001	1.8102376E-001	3.3130637E-001	3.3119965E+001	7.724675197348688E-010
2.8779956E+003	-1.5054122E+000	-2.1996939E+000	2.6655054E+000	1.2438670E+002	8.053392411875762E+005	1.3576989E+001	5.2470941E-006	-2.5140142E+001	-1.7121157E+001	4.100000000000000E+001	1.2265940E-005	4.6017317E-006	0	14	3.082399504104513E-008	1.3492783E+001	3.6186629E-003	-4.6183437E+001	7.8636981E+002	5.4444452E+002	5.6741309E+002	-4.6151512E+001	7.8374042E+002	5.4293909E+002	5.6521338E+002	0.0000000E+000	-2.1188308E-001	-3.0960155E-001	3.7516338E-001	-1.2438670E+002	3.031073218759652E-009
1.9481171E+003	-5.8025068E-001	2.9237359E+000	2.9807587E+000	-1.0122518E+002	8.053399161876570E+005	1.3577007E+001	5.9102649E-006	2.7942606E+001	2.6883734E+001	4.100000000000000E+001	1.4588537E-005	4.8942361E-006	0	14	3.068258676655470E-008	1.3495149E+001	4.6815360E-003	-4.2954414E+001	9.5654071E+002	7.0008838E+002	6.5180237E+002	-4.3106022E+001	9.5811157E+002	6.9950812E+002	6.5472607E+002	0.0000000E+000	-6.5307356E-002	3.2906714E-001	3.3548507E-001	1.0122518E+002	-1.414082744904287E-010
1.3187339E+003	9.8600268E-001	3.9297590E+000	4.0515685E+000	-7.5914879E+001	8.053403621877097E+005	1.3576996E+001	7.6090500E-006	3.0711218E+001	2.8892326E+001	4.100000000000000E+001	1.9553912E-005	4.8262573E-006	0	14	3.152858554100628E-008	1.3497233E+001	5.5396804E-003	-3.9778931E+001	1.1478212E+003	8.8212225E+002	7.3440710E+002	-3.9897850E+001	1.1510958E+003	8.8310828E+002	7.3833685E+002	0.0000000E+000	6.0066402E-002	2.3939747E-001	2.4681799E-001	7.5914879E+001	8.459987744515733E-010
8.9299957E+002	3.1090450E+000	2.3435621E+000	3.8933847E+000	-3.7008564E+001	8.053408071877640E+005	1.3576963E+001	7.0772485E-006	7.6048805E+001	2.7554384E+001	4.100000000000000E+001	1.8660696E-005	4.7929238E-006	0	14	3.352813490174513E-008	1.3493705E+001	6.4896303E-003	-3.6473278E+001	1.3540024E+003	1.0887997E+003	8.0488379E+002	-3.6474812E+001	1.3578956E+003	1.0919087E+003	8.0722736E+002	0.0000000E+000	2.0510317E-001	1.5460439E-001	2.5684592E-001	3.7008564E+001	1.999549360738855E-009
6.0441974E+002	-7.4328697E-001	-2.1752532E+000	2.2987392E+000	1.0886536E+002	8.053412521878160E+005	1.3577060E+001	7.4071513E-006	-1.2105193E+002	-1.0839566E+002	4.100000000000000E+001	1.0982954E-005	4.7778167E-006	0	14	3.746410146350677E-008	1.3489615E+001	7.5133299E-003	-3.3217964E+001	1.5725446E+003	1.3155791E+003	8.6148010E+002	-3.3166439E+001	1.5707317E+003	1.3148358E+003	8.5930487E+002	0.0000000E+000	-1.4066207E-001	-4.1165218E-001	4.3502107E-001	-1.0886536E+002	3.935966561761640E-009
4.0908368E+002	1.2349300E+000	-2.4242444E+000	2.7206640E+000	6.3005333E+001	8.053416971878698E+005	1.3576954E+001	5.4702632E-006	-1.6048393E+002	-1.2741911E+002	4.100000000000000E+001	1.2981947E-005	4.7716098E-006	0	14	3.708742873090563E-008	1.3499599E+001	8.5837981E-003	-3.0208912E+001	1.7989313E+003	1.5546302E+003	9.0514014E+002	-3.0122387E+001	1.7987809E+003	1.5558652E+003	9.0271588E+002	0.0000000E+000	1.6683705E-001	-3.2751149E-001	3.6755732E-001	-6.3005333E+001	-3.766727326011373E-010
2.7686047E+002	-5.1996845E-001	2.5349865E+000	2.5877643E+000	-1.0159155E+002	8.053421381879216E+005	1.3576611E+001	6.7354031E-006	2.2676891E+002	2.1761328E+002	4.100000000000000E+001	1.2336459E-005	4.7672265E-006	0	14	3.881748918305069E-008	1.3482800E+001	9.7062262E-003	-2.7253738E+001	2.0360321E+003	1.8100066E+003	9.3236414E+002	-2.7323833E+001	2.0367322E+003	1.8094866E+003	9.3489911E+002	0.0000000E+000	-7.7647530E-002	3.7855259E-001	3.8643396E-001	1.0159155E+002	1.730060452145051E-009
1.8742110E+002	5.3375244E+000	1.2157316E+000	5.4742279E+000	-1.2831393E+001	8.053425891879760E+005	1.3576609E+001	7.4131267E-006	6.9849603E+002	3.4450352E+001	4.100000000000000E+001	2.6099045E-005	4.7676212E-006	0	14	3.523162165061598E-008	1.3492542E+001	1.0774532E-002	-2.4413406E+001	2.2599387E+003	2.0578708E+003	9.3407220E+002	-2.4385607E+001	2.2653020E+003	2.0632085E+003	9.3528796E+002	0.0000000E+000	1.7811240E-001	4.0568784E-002	1.8267417E-001	1.2831393E+001	-3.585867532434704E-009
1.2699121E+002	7.3596220E+000	7.1545577E+000	1.0264099E+001	-4.4190548E+001	8.053430271880273E+005	1.3576589E+001	4.9657060E-006	1.7517160E+002	8.5111374E+001	4.100000000000000E+001	4.8908387E-005	4.7649955E-006	0	14	3.752099416750652E-008	1.3503246E+001	1.1882383E-002	-2.1837070E+001	2.4936819E+003	2.3147485E+003	9.2757111E+002	-2.1926422E+001	2.5031777E+003	2.3221082E+003	9.3472565E+002	0.0000000E+000	6.9857627E-002	6.7911156E-002	9.7426966E-002	4.4190548E+001	2.289372516890535E-009
8.5907173E+001	1.7387350E+000	1.7255632E+001	1.7343012E+001	-8.4246109E+001	8.053434681880809E+005	1.3576573E+001	6.9559546E-006	1.0736428E+002	1.0628514E+002	4.100000000000000E+001	8.2642640E-005	4.7651838E-006	0	14	3.647477122245214E-008	1.3505051E+001	1.2914396E-002	-1.8867722E+001	2.7101570E+003	2.5645339E+003	8.7642242E+002	-1.9200146E+001	2.7174282E+003	2.5662727E+003	8.9367804E+002	0.0000000E+000	5.7807509E-003	5.7369601E-002	5.7660110E-002	8.4246109E+001	-1.046222945054372E-009
5.8157570E+001	-7.3998255E-001	7.6650352E+000	7.7006712E+000	-9.5514244E+001	8.053439271881357E+005	1.3576578E+001	7.0630686E-006	3.5702591E+002	3.5372916E+002	4.100000000000000E+001	3.6691192E-005	4.7646745E-006	0	14	4.154587129050292E-008	1.3493144E+001	1.3928844E-002	-1.6850664E+001	2.9233569E+003	2.7978384E+003	8.4741742E+002	-1.6998569E+001	2.9248804E+003	2.7970984E+003	8.5508246E+002	0.0000000E+000	-1.2478550E-002	1.2925786E-001	1.2985881E-001	9.5514244E+001	5.071100068050778E-009
3.9407314E+001	6.0011153E+000	-1.2356317E+000	6.1270032E+000	1.1634623E+001	8.053443771881885E+005	1.3576617E+001	7.5325520E-006	-3.2685435E+003	-1.3293402E+002	4.100000000000000E+001	2.9192741E-005	4.7646035E-006	0	14	4.692682980263877E-008	1.3479753E+001	1.4847249E-002	-1.4764982E+001	3.1161563E+003	3.0132588E+003	7.9416742E+002	-1.4714979E+001	3.1216458E+003	3.0192600E+003	7.9293176E+002	0.0000000E+000	1.5985851E-001	-3.2914922E-002	1.6321193E-001	-1.1634623E+001	5.380958512135853E-009
2.6682035E+001	2.3003364E+000	-1.0337943E-001	2.3026581E+000	2.5731986E+000	8.053447961882390E+005	1.3576615E+001	5.4960124E-006	-5.7698832E+004	-1.1629911E+002	4.100000000000000E+001	1.0979095E-005	4.7680091E-006	0	14	4.764073001572594E-008	1.3495709E+001	1.5703306E-002	-1.2742528E+001	3.2934722E+003	3.2123577E+003	7.2644196E+002	-1.2731954E+001	3.2956931E+003	3.2146580E+003	7.2633856E+002	0.0000000E+000	4.3384284E-001	-1.9497333E-002	4.3428072E-001	-2.5731986E+000	7.139002130871688E-010
1.8042725E+001	3.6767473E+000	-3.1330830E-001	3.6900723E+000	4.8706045E+000	8.053452861882970E+005	1.3576551E+001	1.0800069E-005	-2.8154389E+004	-2.0296454E+002	4.100000000000000E+001	1.7581924E-005	4.7646558E-006	0	14	5.422400694654546E-008	1.3483442E+001	1.6432287E-002	-1.1048429E+001	3.4487878E+003	3.3848665E+003	6.6092102E+002	-1.1031632E+001	3.4523367E+003	3.3885432E+003	6.6060773E+002	0.0000000E+000	2.7001882E-001	-2.3009235E-002	2.7099741E-001	-4.8706045E+000	6.583276930819516E-009
1.2226137E+001	8.5999708E+000	-1.1343447E+001	1.4234932E+001	5.2832615E+001	8.053456541883405E+005	1.3576525E+001	6.5092449E-006	-1.1475875E+003	-7.2872742E+002	4.100000000000000E+001	6.7844885E-005	4.7660842E-006	0	14	2.217965019396060E-008	1.3496872E+001	1.7027108E-002	-9.7403469E+000	3.5725571E+003	3.5210571E+003	6.0441754E+002	-9.5380840E+000	3.5791362E+003	3.5296570E+003	5.9307410E+002	0.0000000E+000	4.2441059E-002	-5.5980172E-002	7.0249721E-002	-5.2832615E+001	-3.204435675258486E-008
8.2759562E+000	6.8709698E+000	-5.5236328E-001	6.8931365E+000	4.5961738E+000	8.053461871884053E+005	1.3576623E+001	9.8473010E-006	-3.4815859E+004	-2.2355943E+002	4.100000000000000E+001	3.2843727E-005	4.7647000E-006	0	14	6.741437755787653E-008	1.3478992E+001	1.7610205E-002	-8.5531616E+000	3.6959736E+003	3.6548682E+003	5.4969110E+002	-8.5288973E+000	3.7026863E+003	3.6617390E+003	5.4913873E+002	0.0000000E+000	1.4460532E-001	-1.1624948E-002	1.4507183E-001	-4.5961738E+000	4.523472736391594E-008
5.6043758E+000	7.3332744E+000	-7.6118355E+000	1.0569624E+001	4.6067810E+001	8.053465861884523E+005	1.3576760E+001	7.0399328E-006	-3.7308130E+003	-1.9349208E+003	4.100000000000000E+001	5.0360355E-005	4.7646308E-006	0	14	6.638093855157321E-008	1.3502525E+001	1.8129284E-002	-7.8196239E+000	3.8049712E+003	3.7695898E+003	5.1768500E+002	-7.6912565E+000	3.8112102E+003	3.7769231E+003	5.1007315E+002	0.0000000E+000	6.5641552E-002	-6.8135008E-002	9.4610743E-002	-4.6067810E+001	-1.033439006303326E-009
3.7924759E+000	5.3198147E+000	-9.5466894E-001	5.4047961E+000	1.0173741E+001	8.053471651885211E+005	1.3576659E+001	5.3767822E-006	-4.3958664E+004	-1.3714862E+003	4.100000000000000E+001	2.5746993E-005	4.7637304E-006	0	14	7.468401622014022E-009	1.3508739E+001	1.8611724E-002	-7.3653121E+000	3.9069641E+003	3.8747275E+003	5.0085403E+002	-7.3414574E+000	3.9121179E+003	3.8800474E+003	4.9989935E+002	0.0000000E+000	1.8211171E-001	-3.2680910E-002	1.8502085E-001	-1.0173741E+001	-5.891253692955919E-008
